Student_ID,Month,Year,Total_School_Days,Present,Absent,Late
S173,February,2024.0,10.0,6.0,1.0,3.0
S173,March,2024.0,20.0,17.0,1.0,2.0
S173,March,2024.0,10.0,9.0,0.0,1.0
S173,June,2024.0,20.0,16.0,4.0,0.0
S173,June,2024.0,10.0,6.0,3.0,1.0
S173,July,2024.0,20.0,16.0,3.0,1.0
S173,July,2024.0,10.0,7.0,2.0,1.0
S173,August,2024.0,20.0,15.0,4.0,1.0
S173,August,2024.0,10.0,7.0,2.0,1.0
S173,September,2024.0,20.0,13.0,3.0,4.0
S173,September,2024.0,10.0,7.0,2.0,1.0
S173,October,2024.0,20.0,13.0,6.0,1.0
S173,October,2024.0,10.0,6.0,4.0,0.0
S173,November,2024.0,20.0,13.0,4.0,3.0
S173,November,2024.0,10.0,7.0,1.0,2.0
S173,December,2024.0,20.0,12.0,7.0,1.0
S173,December,2024.0,10.0,8.0,2.0,0.0
S173,January,2025.0,20.0,15.0,4.0,1.0
S173,January,2025.0,10.0,9.0,1.0,0.0
S173,February,2025.0,20.0,14.0,4.0,2.0
S173,February,2025.0,10.0,8.0,1.0,1.0
S173,March,2025.0,20.0,13.0,5.0,2.0
S173,March,2025.0,10.0,6.0,4.0,0.0
S173,June,2025.0,20.0,12.0,5.0,3.0
S173,June,2025.0,10.0,7.0,1.0,2.0
S173,July,2025.0,20.0,15.0,4.0,1.0
S173,July,2025.0,10.0,8.0,2.0,0.0
S173,August,2025.0,20.0,14.0,5.0,1.0
S173,August,2025.0,10.0,8.0,1.0,1.0
S173,September,2025.0,20.0,11.0,5.0,4.0
S173,September,2025.0,10.0,6.0,2.0,2.0
S173,October,2025.0,20.0,15.0,1.0,4.0
S173,October,2025.0,10.0,8.0,1.0,1.0
S173,November,2025.0,20.0,17.0,1.0,2.0
S173,November,2025.0,10.0,9.0,0.0,1.0
S173,December,2025.0,20.0,14.0,3.0,3.0
S173,December,2025.0,10.0,8.0,1.0,1.0
S173,January,2026.0,20.0,14.0,3.0,3.0
S173,January,2026.0,10.0,6.0,1.0,3.0
S173,February,2026.0,20.0,14.0,2.0,4.0
S173,February,2026.0,10.0,9.0,0.0,1.0
S173,March,2026.0,20.0,14.0,1.0,5.0
S173,March,2026.0,10.0,7.0,3.0,0.0
S174,June,2023.0,20.0,10.0,6.0,4.0
S174,June,2023.0,10.0,6.0,4.0,0.0
S174,July,2023.0,20.0,12.0,5.0,3.0
S174,July,2023.0,10.0,7.0,1.0,2.0
S174,August,2023.0,20.0,16.0,1.0,3.0
S174,August,2023.0,10.0,9.0,0.0,1.0
S174,September,2023.0,20.0,18.0,2.0,0.0
S174,September,2023.0,10.0,8.0,0.0,2.0
S174,October,2023.0,20.0,17.0,0.0,3.0
S174,October,2023.0,10.0,8.0,1.0,1.0
S174,November,2023.0,20.0,17.0,3.0,0.0
S174,November,2023.0,10.0,6.0,0.0,4.0
S174,December,2023.0,20.0,16.0,0.0,4.0
S174,December,2023.0,10.0,6.0,2.0,2.0
S174,January,2024.0,20.0,16.0,2.0,2.0
S174,January,2024.0,10.0,8.0,2.0,0.0
S174,February,2024.0,20.0,15.0,5.0,0.0
S174,February,2024.0,10.0,8.0,2.0,0.0
S174,March,2024.0,20.0,17.0,2.0,1.0
S174,March,2024.0,10.0,6.0,2.0,2.0
S174,June,2024.0,20.0,15.0,1.0,4.0
S174,June,2024.0,10.0,8.0,0.0,2.0
S174,July,2024.0,20.0,14.0,3.0,3.0
S174,July,2024.0,10.0,6.0,3.0,1.0
S174,August,2024.0,20.0,16.0,3.0,1.0
S174,August,2024.0,10.0,7.0,2.0,1.0
S174,September,2024.0,20.0,16.0,1.0,3.0
S174,September,2024.0,10.0,6.0,2.0,2.0
S174,October,2024.0,20.0,17.0,2.0,1.0
S174,October,2024.0,10.0,8.0,2.0,0.0
S174,November,2024.0,20.0,11.0,5.0,4.0
S174,November,2024.0,10.0,7.0,1.0,2.0
S174,December,2024.0,20.0,13.0,3.0,4.0
S174,December,2024.0,10.0,9.0,1.0,0.0
S174,January,2025.0,20.0,8.0,8.0,4.0
S174,January,2025.0,10.0,6.0,3.0,1.0
S174,February,2025.0,20.0,18.0,0.0,2.0
S174,February,2025.0,10.0,10.0,0.0,0.0
S174,March,2025.0,20.0,18.0,2.0,0.0
S174,March,2025.0,10.0,8.0,2.0,0.0
S174,June,2025.0,20.0,16.0,1.0,3.0
S174,June,2025.0,10.0,9.0,1.0,0.0
S174,July,2025.0,20.0,13.0,5.0,2.0
S174,July,2025.0,10.0,8.0,1.0,1.0
S174,August,2025.0,20.0,11.0,7.0,2.0
S174,August,2025.0,10.0,5.0,4.0,1.0
S174,September,2025.0,20.0,15.0,4.0,1.0
S174,September,2025.0,10.0,7.0,3.0,0.0
S174,October,2025.0,20.0,17.0,3.0,0.0
S174,October,2025.0,10.0,8.0,2.0,0.0
S174,November,2025.0,20.0,15.0,5.0,0.0
S174,November,2025.0,10.0,7.0,2.0,1.0
S174,December,2025.0,20.0,14.0,4.0,2.0
S174,December,2025.0,10.0,7.0,1.0,2.0
S174,January,2026.0,20.0,19.0,0.0,1.0
S174,January,2026.0,10.0,6.0,4.0,0.0
S174,February,2026.0,20.0,15.0,3.0,2.0
S174,February,2026.0,10.0,7.0,3.0,0.0
S174,March,2026.0,20.0,15.0,4.0,1.0
S174,March,2026.0,10.0,9.0,0.0,1.0
S175,June,2023.0,20.0,12.0,4.0,4.0
S175,June,2023.0,10.0,5.0,3.0,2.0
S175,July,2023.0,20.0,16.0,3.0,1.0
S175,July,2023.0,10.0,7.0,3.0,0.0
S175,August,2023.0,20.0,17.0,3.0,0.0
S175,August,2023.0,10.0,6.0,3.0,1.0
S175,September,2023.0,20.0,14.0,6.0,0.0
S175,September,2023.0,10.0,7.0,3.0,0.0
S175,October,2023.0,20.0,18.0,1.0,1.0
S175,October,2023.0,10.0,6.0,4.0,0.0
S175,November,2023.0,20.0,15.0,2.0,3.0
S175,November,2023.0,10.0,8.0,1.0,1.0
S175,December,2023.0,20.0,18.0,2.0,0.0
S175,December,2023.0,10.0,6.0,2.0,2.0
S175,January,2024.0,20.0,19.0,1.0,0.0
S175,January,2024.0,10.0,7.0,2.0,1.0
S175,February,2024.0,20.0,19.0,0.0,1.0
S175,February,2024.0,10.0,6.0,3.0,1.0
S175,March,2024.0,20.0,15.0,3.0,2.0
S175,March,2024.0,10.0,8.0,1.0,1.0
S175,June,2024.0,20.0,17.0,3.0,0.0
S175,June,2024.0,10.0,7.0,2.0,1.0
S175,July,2024.0,20.0,19.0,1.0,0.0
S175,July,2024.0,10.0,9.0,0.0,1.0
S175,August,2024.0,20.0,18.0,1.0,1.0
S175,August,2024.0,10.0,7.0,2.0,1.0
S175,September,2024.0,20.0,15.0,5.0,0.0
S175,September,2024.0,10.0,7.0,3.0,0.0
S175,October,2024.0,20.0,12.0,4.0,4.0
S175,October,2024.0,10.0,5.0,3.0,2.0
S175,November,2024.0,20.0,15.0,3.0,2.0
S175,November,2024.0,10.0,10.0,0.0,0.0
S175,December,2024.0,20.0,16.0,2.0,2.0
S175,December,2024.0,10.0,6.0,3.0,1.0
S175,January,2025.0,20.0,15.0,2.0,3.0
S175,January,2025.0,10.0,8.0,1.0,1.0
S175,February,2025.0,20.0,14.0,2.0,4.0
S175,February,2025.0,10.0,9.0,0.0,1.0
S175,March,2025.0,20.0,15.0,3.0,2.0
S175,March,2025.0,10.0,8.0,2.0,0.0
S175,June,2025.0,20.0,15.0,4.0,1.0
S175,June,2025.0,10.0,7.0,2.0,1.0
S175,July,2025.0,20.0,18.0,1.0,1.0
S175,July,2025.0,10.0,8.0,2.0,0.0
S175,August,2025.0,20.0,15.0,1.0,4.0
S175,August,2025.0,10.0,9.0,1.0,0.0
S175,September,2025.0,20.0,16.0,1.0,3.0
S175,September,2025.0,10.0,7.0,2.0,1.0
S175,October,2025.0,20.0,11.0,5.0,4.0
S175,October,2025.0,10.0,6.0,2.0,2.0
S175,November,2025.0,20.0,15.0,1.0,4.0
S175,November,2025.0,10.0,6.0,2.0,2.0
S175,December,2025.0,20.0,17.0,3.0,0.0
S175,December,2025.0,10.0,7.0,2.0,1.0
S175,January,2026.0,20.0,16.0,2.0,2.0
S175,January,2026.0,10.0,7.0,3.0,0.0
S175,February,2026.0,20.0,16.0,4.0,0.0
S175,February,2026.0,10.0,6.0,0.0,4.0
S175,March,2026.0,20.0,17.0,1.0,2.0
S175,March,2026.0,10.0,8.0,1.0,1.0
S176,June,2023.0,20.0,16.0,4.0,0.0
S176,June,2023.0,10.0,6.0,4.0,0.0
S176,July,2023.0,20.0,19.0,1.0,0.0
S176,July,2023.0,10.0,9.0,1.0,0.0
S176,August,2023.0,20.0,16.0,4.0,0.0
S176,August,2023.0,10.0,9.0,1.0,0.0
S176,September,2023.0,20.0,15.0,0.0,5.0
S176,September,2023.0,10.0,8.0,2.0,0.0
S176,October,2023.0,20.0,18.0,1.0,1.0
S176,October,2023.0,10.0,8.0,2.0,0.0
S176,November,2023.0,20.0,14.0,1.0,5.0
S176,November,2023.0,10.0,8.0,0.0,2.0
S176,December,2023.0,20.0,17.0,2.0,1.0
S176,December,2023.0,10.0,9.0,1.0,0.0
S176,January,2024.0,20.0,15.0,4.0,1.0
S176,January,2024.0,10.0,8.0,2.0,0.0
S176,February,2024.0,20.0,16.0,1.0,3.0
S176,February,2024.0,10.0,6.0,2.0,2.0
S176,March,2024.0,20.0,17.0,1.0,2.0
S176,March,2024.0,10.0,7.0,3.0,0.0
S176,June,2024.0,20.0,14.0,2.0,4.0
S176,June,2024.0,10.0,7.0,2.0,1.0
S176,July,2024.0,20.0,18.0,1.0,1.0
S176,July,2024.0,10.0,7.0,2.0,1.0
S176,August,2024.0,20.0,18.0,2.0,0.0
S176,August,2024.0,10.0,9.0,1.0,0.0
S176,September,2024.0,20.0,15.0,5.0,0.0
S176,September,2024.0,10.0,6.0,4.0,0.0
S176,October,2024.0,20.0,18.0,1.0,1.0
S176,October,2024.0,10.0,7.0,2.0,1.0
S176,November,2024.0,20.0,17.0,1.0,2.0
S176,November,2024.0,10.0,8.0,1.0,1.0
S176,December,2024.0,20.0,14.0,2.0,4.0
S176,December,2024.0,10.0,6.0,3.0,1.0
S176,January,2025.0,20.0,17.0,3.0,0.0
S176,January,2025.0,10.0,9.0,1.0,0.0
S176,February,2025.0,20.0,17.0,0.0,3.0
S176,February,2025.0,10.0,7.0,1.0,2.0
S176,March,2025.0,20.0,12.0,5.0,3.0
S176,March,2025.0,10.0,5.0,4.0,1.0
S176,June,2025.0,20.0,17.0,3.0,0.0
S176,June,2025.0,10.0,10.0,0.0,0.0
S176,July,2025.0,20.0,15.0,4.0,1.0
S176,July,2025.0,10.0,9.0,0.0,1.0
S176,August,2025.0,20.0,14.0,2.0,4.0
S176,August,2025.0,10.0,6.0,2.0,2.0
S176,September,2025.0,20.0,13.0,4.0,3.0
S176,September,2025.0,10.0,10.0,0.0,0.0
S176,October,2025.0,20.0,18.0,1.0,1.0
S176,October,2025.0,10.0,7.0,2.0,1.0
S176,November,2025.0,20.0,17.0,3.0,0.0
S176,November,2025.0,10.0,8.0,0.0,2.0
S176,December,2025.0,20.0,17.0,0.0,3.0
S176,December,2025.0,10.0,6.0,3.0,1.0
S176,January,2026.0,20.0,16.0,0.0,4.0
S176,January,2026.0,10.0,6.0,1.0,3.0
S176,February,2026.0,20.0,14.0,4.0,2.0
S176,February,2026.0,10.0,8.0,0.0,2.0
S176,March,2026.0,20.0,16.0,4.0,0.0
S176,March,2026.0,10.0,9.0,0.0,1.0
S177,June,2023.0,20.0,15.0,2.0,3.0
S177,June,2023.0,10.0,10.0,0.0,0.0
S177,July,2023.0,20.0,15.0,3.0,2.0
S177,July,2023.0,10.0,9.0,1.0,0.0
S177,August,2023.0,20.0,17.0,0.0,3.0
S177,August,2023.0,10.0,9.0,0.0,1.0
S177,September,2023.0,20.0,15.0,0.0,5.0
S177,September,2023.0,10.0,6.0,3.0,1.0
S177,October,2023.0,20.0,14.0,5.0,1.0
S177,October,2023.0,10.0,8.0,2.0,0.0
S177,November,2023.0,20.0,14.0,1.0,5.0
S177,November,2023.0,10.0,7.0,2.0,1.0
S177,December,2023.0,20.0,16.0,3.0,1.0
S177,December,2023.0,10.0,9.0,1.0,0.0
S177,January,2024.0,20.0,17.0,0.0,3.0
S177,January,2024.0,10.0,6.0,0.0,4.0
S177,February,2024.0,20.0,15.0,4.0,1.0
S177,February,2024.0,10.0,6.0,3.0,1.0
S177,March,2024.0,20.0,19.0,0.0,1.0
S177,March,2024.0,10.0,8.0,2.0,0.0
S177,June,2024.0,20.0,15.0,5.0,0.0
S177,June,2024.0,10.0,6.0,3.0,1.0
S177,July,2024.0,20.0,19.0,1.0,0.0
S177,July,2024.0,10.0,8.0,2.0,0.0
S177,August,2024.0,20.0,14.0,2.0,4.0
S177,August,2024.0,10.0,8.0,1.0,1.0
S177,September,2024.0,20.0,16.0,2.0,2.0
S177,September,2024.0,10.0,8.0,2.0,0.0
S177,October,2024.0,20.0,14.0,2.0,4.0
S177,October,2024.0,10.0,6.0,2.0,2.0
S177,November,2024.0,20.0,17.0,1.0,2.0
S177,November,2024.0,10.0,10.0,0.0,0.0
S177,December,2024.0,20.0,15.0,5.0,0.0
S177,December,2024.0,10.0,7.0,3.0,0.0
S177,January,2025.0,20.0,16.0,1.0,3.0
S177,January,2025.0,10.0,8.0,2.0,0.0
S177,February,2025.0,20.0,19.0,1.0,0.0
S177,February,2025.0,10.0,8.0,2.0,0.0
S177,March,2025.0,20.0,15.0,2.0,3.0
S177,March,2025.0,10.0,6.0,3.0,1.0
S177,June,2025.0,20.0,16.0,3.0,1.0
S177,June,2025.0,10.0,7.0,2.0,1.0
S177,July,2025.0,20.0,16.0,2.0,2.0
S177,July,2025.0,10.0,9.0,0.0,1.0
S177,August,2025.0,20.0,17.0,1.0,2.0
S177,August,2025.0,10.0,8.0,1.0,1.0
S177,September,2025.0,20.0,15.0,3.0,2.0
S177,September,2025.0,10.0,8.0,2.0,0.0
S177,October,2025.0,20.0,16.0,1.0,3.0
S177,October,2025.0,10.0,9.0,0.0,1.0
S177,November,2025.0,20.0,16.0,1.0,3.0
S177,November,2025.0,10.0,8.0,2.0,0.0
S177,December,2025.0,20.0,19.0,0.0,1.0
S177,December,2025.0,10.0,6.0,2.0,2.0
S177,January,2026.0,20.0,19.0,0.0,1.0
S177,January,2026.0,10.0,9.0,1.0,0.0
S177,February,2026.0,20.0,18.0,0.0,2.0
S177,February,2026.0,10.0,6.0,0.0,4.0
S177,March,2026.0,20.0,18.0,1.0,1.0
S177,March,2026.0,10.0,9.0,1.0,0.0
S178,June,2023.0,20.0,14.0,2.0,4.0
S178,June,2023.0,10.0,8.0,2.0,0.0
S178,July,2023.0,20.0,15.0,2.0,3.0
S178,July,2023.0,10.0,6.0,2.0,2.0
S178,August,2023.0,20.0,18.0,1.0,1.0
S178,August,2023.0,10.0,6.0,4.0,0.0
S178,September,2023.0,20.0,18.0,1.0,1.0
S178,September,2023.0,10.0,6.0,1.0,3.0
S178,October,2023.0,20.0,19.0,0.0,1.0
S178,October,2023.0,10.0,8.0,2.0,0.0
S178,November,2023.0,20.0,16.0,2.0,2.0
S178,November,2023.0,10.0,9.0,1.0,0.0
S178,December,2023.0,20.0,14.0,2.0,4.0
S178,December,2023.0,10.0,6.0,1.0,3.0
S178,January,2024.0,20.0,14.0,5.0,1.0
S178,January,2024.0,10.0,7.0,0.0,3.0
S178,February,2024.0,20.0,18.0,0.0,2.0
S178,February,2024.0,10.0,8.0,0.0,2.0
S178,March,2024.0,20.0,15.0,2.0,3.0
S178,March,2024.0,10.0,8.0,1.0,1.0
S178,June,2024.0,20.0,16.0,2.0,2.0
S178,June,2024.0,10.0,9.0,0.0,1.0
S178,July,2024.0,20.0,15.0,0.0,5.0
S178,July,2024.0,10.0,6.0,0.0,4.0
S178,August,2024.0,20.0,16.0,3.0,1.0
S178,August,2024.0,10.0,9.0,1.0,0.0
S178,September,2024.0,20.0,14.0,2.0,4.0
S178,September,2024.0,10.0,9.0,1.0,0.0
S178,October,2024.0,20.0,18.0,1.0,1.0
S178,October,2024.0,10.0,7.0,2.0,1.0
S178,November,2024.0,20.0,15.0,5.0,0.0
S178,November,2024.0,10.0,6.0,4.0,0.0
S178,December,2024.0,20.0,12.0,5.0,3.0
S178,December,2024.0,10.0,6.0,4.0,0.0
S178,January,2025.0,20.0,15.0,1.0,4.0
S178,January,2025.0,10.0,9.0,1.0,0.0
S178,February,2025.0,20.0,11.0,5.0,4.0
S178,February,2025.0,10.0,6.0,4.0,0.0
S178,March,2025.0,20.0,14.0,3.0,3.0
S178,March,2025.0,10.0,8.0,2.0,0.0
S178,June,2025.0,20.0,14.0,4.0,2.0
S178,June,2025.0,10.0,9.0,0.0,1.0
S178,July,2025.0,20.0,13.0,3.0,4.0
S178,July,2025.0,10.0,7.0,3.0,0.0
S178,August,2025.0,20.0,14.0,6.0,0.0
S178,August,2025.0,10.0,8.0,2.0,0.0
S178,September,2025.0,20.0,14.0,2.0,4.0
S178,September,2025.0,10.0,10.0,0.0,0.0
S178,October,2025.0,20.0,15.0,2.0,3.0
S178,October,2025.0,10.0,5.0,3.0,2.0
S178,November,2025.0,20.0,18.0,1.0,1.0
S178,November,2025.0,10.0,9.0,1.0,0.0
S178,December,2025.0,20.0,18.0,0.0,2.0
S178,December,2025.0,10.0,8.0,1.0,1.0
S178,January,2026.0,20.0,16.0,4.0,0.0
S178,January,2026.0,10.0,9.0,1.0,0.0
S178,February,2026.0,20.0,17.0,0.0,3.0
S178,February,2026.0,10.0,9.0,0.0,1.0
S178,March,2026.0,20.0,16.0,4.0,0.0
S178,March,2026.0,10.0,8.0,1.0,1.0
S179,June,2023.0,20.0,17.0,3.0,0.0
S179,June,2023.0,10.0,7.0,3.0,0.0
S179,July,2023.0,20.0,18.0,2.0,0.0
S179,July,2023.0,10.0,8.0,2.0,0.0
S179,August,2023.0,20.0,18.0,2.0,0.0
S179,August,2023.0,10.0,8.0,0.0,2.0
S179,September,2023.0,20.0,17.0,0.0,3.0
S179,September,2023.0,10.0,6.0,3.0,1.0
S179,October,2023.0,20.0,18.0,2.0,0.0
S179,October,2023.0,10.0,9.0,0.0,1.0
S179,November,2023.0,20.0,17.0,2.0,1.0
S179,November,2023.0,10.0,8.0,1.0,1.0
S179,December,2023.0,20.0,14.0,2.0,4.0
S179,December,2023.0,10.0,6.0,2.0,2.0
S179,January,2024.0,20.0,19.0,1.0,0.0
S179,January,2024.0,10.0,7.0,3.0,0.0
S179,February,2024.0,20.0,17.0,2.0,1.0
S179,February,2024.0,10.0,8.0,1.0,1.0
S179,March,2024.0,20.0,17.0,1.0,2.0
S179,March,2024.0,10.0,9.0,1.0,0.0
S179,June,2024.0,20.0,15.0,5.0,0.0
S179,June,2024.0,10.0,6.0,1.0,3.0
S179,July,2024.0,20.0,15.0,3.0,2.0
S179,July,2024.0,10.0,9.0,1.0,0.0
S179,August,2024.0,20.0,17.0,1.0,2.0
S179,August,2024.0,10.0,9.0,1.0,0.0
S179,September,2024.0,20.0,17.0,2.0,1.0
S179,September,2024.0,10.0,8.0,2.0,0.0
S179,October,2024.0,20.0,15.0,2.0,3.0
S179,October,2024.0,10.0,7.0,2.0,1.0
S179,November,2024.0,20.0,13.0,4.0,3.0
S179,November,2024.0,10.0,6.0,3.0,1.0
S179,December,2024.0,20.0,16.0,3.0,1.0
S179,December,2024.0,10.0,10.0,0.0,0.0
S179,January,2025.0,20.0,19.0,0.0,1.0
S179,January,2025.0,10.0,9.0,0.0,1.0
S179,February,2025.0,20.0,15.0,1.0,4.0
S179,February,2025.0,10.0,9.0,1.0,0.0
S179,March,2025.0,20.0,20.0,0.0,0.0
S179,March,2025.0,10.0,9.0,1.0,0.0
S179,June,2025.0,20.0,15.0,1.0,4.0
S179,June,2025.0,10.0,10.0,0.0,0.0
S179,July,2025.0,20.0,20.0,0.0,0.0
S179,July,2025.0,10.0,8.0,2.0,0.0
S179,August,2025.0,20.0,17.0,2.0,1.0
S179,August,2025.0,10.0,9.0,0.0,1.0
S179,September,2025.0,20.0,18.0,0.0,2.0
S179,September,2025.0,10.0,7.0,2.0,1.0
S179,October,2025.0,20.0,17.0,0.0,3.0
S179,October,2025.0,10.0,10.0,0.0,0.0
S179,November,2025.0,20.0,14.0,6.0,0.0
S179,November,2025.0,10.0,9.0,1.0,0.0
S179,December,2025.0,20.0,15.0,3.0,2.0
S179,December,2025.0,10.0,7.0,1.0,2.0
S179,January,2026.0,20.0,14.0,1.0,5.0
S179,January,2026.0,10.0,7.0,0.0,3.0
S179,February,2026.0,20.0,19.0,1.0,0.0
S179,February,2026.0,10.0,8.0,2.0,0.0
S179,March,2026.0,20.0,17.0,0.0,3.0
S179,March,2026.0,10.0,7.0,0.0,3.0
S180,June,2023.0,20.0,13.0,3.0,4.0
S180,June,2023.0,10.0,10.0,0.0,0.0
S180,July,2023.0,20.0,18.0,2.0,0.0
S180,July,2023.0,10.0,10.0,0.0,0.0
S180,August,2023.0,20.0,14.0,3.0,3.0
S180,August,2023.0,10.0,8.0,2.0,0.0
S180,September,2023.0,20.0,17.0,2.0,1.0
S180,September,2023.0,10.0,9.0,1.0,0.0
S180,October,2023.0,20.0,19.0,0.0,1.0
S180,October,2023.0,10.0,7.0,1.0,2.0
S180,November,2023.0,20.0,15.0,1.0,4.0
S180,November,2023.0,10.0,6.0,2.0,2.0
S180,December,2023.0,20.0,18.0,0.0,2.0
S180,December,2023.0,10.0,8.0,0.0,2.0
S180,January,2024.0,20.0,17.0,0.0,3.0
S180,January,2024.0,10.0,8.0,1.0,1.0
S180,February,2024.0,20.0,19.0,1.0,0.0
S180,February,2024.0,10.0,9.0,1.0,0.0
S180,March,2024.0,20.0,15.0,0.0,5.0
S180,March,2024.0,10.0,7.0,3.0,0.0
S180,June,2024.0,20.0,17.0,3.0,0.0
S180,June,2024.0,10.0,8.0,0.0,2.0
S180,July,2024.0,20.0,15.0,2.0,3.0
S180,July,2024.0,10.0,9.0,1.0,0.0
S180,August,2024.0,20.0,18.0,2.0,0.0
S180,August,2024.0,10.0,10.0,0.0,0.0
S180,September,2024.0,20.0,16.0,3.0,1.0
S180,September,2024.0,10.0,8.0,1.0,1.0
S180,October,2024.0,20.0,16.0,3.0,1.0
S180,October,2024.0,10.0,8.0,1.0,1.0
S180,November,2024.0,20.0,15.0,4.0,1.0
S180,November,2024.0,10.0,7.0,2.0,1.0
S180,December,2024.0,20.0,15.0,3.0,2.0
S180,December,2024.0,10.0,6.0,3.0,1.0
S180,January,2025.0,20.0,13.0,3.0,4.0
S180,January,2025.0,10.0,9.0,0.0,1.0
S180,February,2025.0,20.0,16.0,0.0,4.0
S180,February,2025.0,10.0,7.0,1.0,2.0
S180,March,2025.0,20.0,16.0,3.0,1.0
S180,March,2025.0,10.0,9.0,1.0,0.0
S180,June,2025.0,20.0,20.0,0.0,0.0
S180,June,2025.0,10.0,8.0,2.0,0.0
S180,July,2025.0,20.0,19.0,1.0,0.0
S180,July,2025.0,10.0,10.0,0.0,0.0
S180,August,2025.0,20.0,17.0,2.0,1.0
S180,August,2025.0,10.0,10.0,0.0,0.0
S180,September,2025.0,20.0,17.0,0.0,3.0
S180,September,2025.0,10.0,8.0,0.0,2.0
S180,October,2025.0,20.0,14.0,3.0,3.0
S180,October,2025.0,10.0,8.0,0.0,2.0
S180,November,2025.0,20.0,18.0,0.0,2.0
S180,November,2025.0,10.0,6.0,2.0,2.0
S180,December,2025.0,20.0,19.0,1.0,0.0
S180,December,2025.0,10.0,9.0,1.0,0.0
S180,January,2026.0,20.0,18.0,1.0,1.0
S180,January,2026.0,10.0,7.0,1.0,2.0
S180,February,2026.0,20.0,19.0,0.0,1.0
S180,February,2026.0,10.0,6.0,0.0,4.0
S180,March,2026.0,20.0,18.0,0.0,2.0
S180,March,2026.0,10.0,8.0,0.0,2.0
S181,June,2023.0,20.0,12.0,5.0,3.0
S181,June,2023.0,10.0,9.0,1.0,0.0
S181,July,2023.0,20.0,14.0,5.0,1.0
S181,July,2023.0,10.0,5.0,4.0,1.0
S181,August,2023.0,20.0,18.0,0.0,2.0
S181,August,2023.0,10.0,9.0,0.0,1.0
S181,September,2023.0,20.0,16.0,3.0,1.0
S181,September,2023.0,10.0,8.0,0.0,2.0
S181,October,2023.0,20.0,16.0,3.0,1.0
S181,October,2023.0,10.0,9.0,1.0,0.0
S181,November,2023.0,20.0,17.0,1.0,2.0
S181,November,2023.0,10.0,6.0,3.0,1.0
S181,December,2023.0,20.0,16.0,3.0,1.0
S181,December,2023.0,10.0,6.0,1.0,3.0
S181,January,2024.0,20.0,18.0,2.0,0.0
S181,January,2024.0,10.0,9.0,0.0,1.0
S181,February,2024.0,20.0,14.0,5.0,1.0
S181,February,2024.0,10.0,9.0,1.0,0.0
S181,March,2024.0,20.0,16.0,4.0,0.0
S181,March,2024.0,10.0,9.0,0.0,1.0
S181,June,2024.0,20.0,16.0,3.0,1.0
S181,June,2024.0,10.0,8.0,1.0,1.0
S181,July,2024.0,20.0,19.0,1.0,0.0
S181,July,2024.0,10.0,8.0,0.0,2.0
S181,August,2024.0,20.0,12.0,5.0,3.0
S181,August,2024.0,10.0,6.0,4.0,0.0
S181,September,2024.0,20.0,19.0,1.0,0.0
S181,September,2024.0,10.0,9.0,1.0,0.0
S181,October,2024.0,20.0,13.0,3.0,4.0
S181,October,2024.0,10.0,8.0,2.0,0.0
S181,November,2024.0,20.0,14.0,5.0,1.0
S181,November,2024.0,10.0,7.0,2.0,1.0
S181,December,2024.0,20.0,15.0,4.0,1.0
S181,December,2024.0,10.0,8.0,1.0,1.0
S181,January,2025.0,20.0,12.0,4.0,4.0
S181,January,2025.0,10.0,9.0,0.0,1.0
S181,February,2025.0,20.0,17.0,2.0,1.0
S181,February,2025.0,10.0,10.0,0.0,0.0
S181,March,2025.0,20.0,15.0,3.0,2.0
S181,March,2025.0,10.0,8.0,2.0,0.0
S181,June,2025.0,20.0,12.0,5.0,3.0
S181,June,2025.0,10.0,9.0,1.0,0.0
S181,July,2025.0,20.0,14.0,3.0,3.0
S181,July,2025.0,10.0,7.0,1.0,2.0
S181,August,2025.0,20.0,13.0,3.0,4.0
S181,August,2025.0,10.0,8.0,2.0,0.0
S181,September,2025.0,20.0,15.0,3.0,2.0
S181,September,2025.0,10.0,9.0,1.0,0.0
S181,October,2025.0,20.0,13.0,3.0,4.0
S181,October,2025.0,10.0,8.0,2.0,0.0
S181,November,2025.0,20.0,15.0,2.0,3.0
S181,November,2025.0,10.0,9.0,0.0,1.0
S181,December,2025.0,20.0,15.0,2.0,3.0
S181,December,2025.0,10.0,6.0,0.0,4.0
S181,January,2026.0,20.0,19.0,1.0,0.0
S181,January,2026.0,10.0,7.0,2.0,1.0
S181,February,2026.0,20.0,16.0,2.0,2.0
S181,February,2026.0,10.0,6.0,0.0,4.0
S181,March,2026.0,20.0,17.0,2.0,1.0
S181,March,2026.0,10.0,7.0,2.0,1.0
S182,June,2023.0,20.0,17.0,0.0,3.0
S182,June,2023.0,10.0,6.0,2.0,2.0
S182,July,2023.0,20.0,18.0,1.0,1.0
S182,July,2023.0,10.0,9.0,1.0,0.0
S182,August,2023.0,20.0,14.0,4.0,2.0
S182,August,2023.0,10.0,6.0,2.0,2.0
S182,September,2023.0,20.0,18.0,1.0,1.0
S182,September,2023.0,10.0,9.0,0.0,1.0
S182,October,2023.0,20.0,17.0,0.0,3.0
S182,October,2023.0,10.0,7.0,1.0,2.0
S182,November,2023.0,20.0,15.0,3.0,2.0
S182,November,2023.0,10.0,7.0,0.0,3.0
S182,December,2023.0,20.0,18.0,0.0,2.0
S182,December,2023.0,10.0,9.0,1.0,0.0
